705530172523585536,
705430228546535424,
705160643297591301,
705151736227471362,
705143879931207680,
705121280920559617,
705087933322280960,
704817670496059392,
704759861863702528,
704449095029628928,
704381873569538048,
704333564813447168,
704073866478428160,
704021572869349377,
703711227940179968,
703650822119272448,
703350563782656000,
703347807361622017,
702975100686041088,
702946187557654528,
702942755836846080,
702934291743952896,
702908430831501312,
702631652103733248,
702591164873089024,
702562238239006720,
702552098953678848,
702272606188208129,
702270904668184577,
702266770309181440,
702261141460885504,
702260767131885568,
702260435664371712,
702180474911924224,
702178871777607680,
701918489032916992,
701914700313993216,
701195298383728641,
700823268484186112,
700711350461304832,
700110338419589120,
700051194471936000,
700037457434152960,
700023375897300992,
699955625971683328,
699948688915890184,
699715061154213894,
699666484327378944,
699652181461368832,
699649487807975425,
699644648113852416,
699632966306148353,
699622900479819776,
699614972460953600,
699613333708648448,
699613119597817857,
699613019605590016,
699612251741777921,
699314741194399744,
698944564476846080,
698695873824292864,
698581684074119169,
698264297865158656,
697927766705053697,
697915536450129920,
697913726335324162,iran
697907972261998593,
697902763225825280,
697895521470562304,
697813476803284992,
697564971224469504,iran
697561382720532481,
697543346189901825,
697538948386701312,
697201870771789825,
697175917928521728,
697158494475186182,
696819438050533376,
696814318294343680,
696459433627398145,
696414143390158848,
696036665853239296,aca
695742814735495169,
695734217976762369,
695350458190209024,
695322638160392193,
695295326626906113,
695288965335793664,
694666638315094016,
694658962562637824,isis
694655152402337793,
694603803560165377,iran
694603709242855424,
694603539411267584,
694286414876430336,
694282607501164544,
693479846874365952,
693095494118174720,
693095323166707713,
693093058229833728,
693091731688927232,
693090093511233537,
693076543027871744,
692825754778869761,
692824496210890752,
692738952348966913,
692488284119896065,
692483119673384960,
692396257311092738,
692092793330782208,
692039942919307265,
691756060152086528,
691753321057644545,
691002513969909765,
690956927027666944,
690654285021904896,
690624494344376320,aca
690605865687195648,
690299862529744901,
690296424735580160,
690295012949626880,
690281105178677248,
690252172169211904,
690248680155250688,
689949051664666624,
689941434821152770,
689537030120812548,
689174944979222528,
689149005872279553,
689116290733088769,
689099635139432448,
688794178742915072,
688499106369683456,iran
688420710931279873,
688390213073244160,aca
688133325819494401,aca
688126526626377728,
688061473105547272,
688061397255766017,
687994167952187393,isis
687988884379021312,
687766851129073664,
687760058738946048,
687411099239608320,
687310747102220288,
687114529688399872,
687114275383541760,
687113921585614848,
687021834966036481,
686996735747616768,
686990021811933184,
686697001547902976,isis
686687431962312704,enviro
686659389151948804,
685906403643359232,
685902872140091392,
685539960464658432,
685474105060126720,
684875136290402304,
684874879229931522,
684095112239038464,
681674297853624320,
680469313090760705,
680076489128185857,
679744500709855232,
679738909606150145,
679734769253527553,
679731440737738752,
679019276741697537,
678279140479336448,
677940675166543872,
677940347465519104,
677623898851188740,
677248631674679296,
677246799384584194,
677241828165423104,isis
677222762147143681,
676893422066794498,isis
676886743447183360,
676538785539166212,
676509155469959168,
676503323739049984,
676075552663564288,
675748960053563392,
675446464554790912,aca
675023836446859265,
674994532480602115,
674729117653315584,
674719633857990657,isis
674718994365042689,
674645182365736960,
674630471372972032,student
674629965221126144,student
674353665021493249,
674006451547996161,
673992585938124801,
673991143034650625,
673950872351744000,
673593780340047872,
673258047184044033,
673230876424077312,
672898688696512513,
672875670729564162,
672868350188392449,
672605855762788356,aca
672601315755839489,
672556453283176449,
672550874326171648,guns
672491331831341057,
672478882113724417,
672457220278378496,enviro
672165064133189632,isis
672136534569676800,
672129035149967360,
672118113308008448,
671812439344848901,
671767874944507904,
671741938996011008,
671444603854307328,
671435415287672834,
