705520454770040832,
705494264759885824,
705479976502628352,
705448044855205888,
705415927936888832,
705406478769754112,
705380796350099456,
705356639113641985,
705246299151589376,
705214985291632641,
705122184474312704,
705119827439067139,
705104921624973312,
705084708611342337,
705066319264223233,
705014018545680384,
704895620335738880,
704856128795111425,
704851733017731072,
704837132536385536,
704826917619425281,
704825047257628673,
704819933792890880,
704817000774770688,
704807071607291905,
704805530464874501,
704805375736938496,
704804642434236417,
704795167799296000,
704787933346336768,
704778206579191808,
704774105078341633,
704759584049733632,
704758437016690688,
704755018969255940,
704748863576526849,
704735065184538624,
704719780188704770,
704697461244354561,
704684817229676545,
704681260405407744,
704646393953193985,
704646143284801536,
704644088629501952,
704642326606512133,
704641941829525504,
704640155131342848,
704528127955894272,
704515616787398656,
704493025326714881,
704462753331875840,
704445636091904000,
704433782477164544,
704416759621746689,
704406858992373761,
704388995615232001,
704384636449902594,
704377972296425473,
704357693709033473,
704329377505480704,
704312536783589376,
704293532635418624,
704283908217577476,
704162297330200576,
704085783607681025,
704015546849820673,
703970491997032448,
703784457451524096,
703782812973797376,
703755558864752640,
703742279048171520,
703740953543249920,
703711715448496128,
703661233204019200,
703658090055516160,
703657743891177473,
703608558512959488,
703583966973075457,
703437254367121409,
703411188193824768,
703396422901600256,
703376481850818560,immig
703354001883066368,
703347523667165186,
703326318927155200,
703304033461772289,
703262121862283264,
703257259254652929,
703256018172645377,
703232941934166016,
703226299939233792,
703096090808090624,
703094198786887680,
703082553985605632,
703073266676662272,
703065091881701376,
703063260447117312,
703059928810987526,isis
703057315319119872,
703056102422933504,isis
703056009099612160,
703053144780095488,
703050999775289344,
703047845964861440,
703041124903084033,
703040231696703488,
703038965897695232,immig
703035324264488961,
703033360390742017,
703029383292919808,
703027064346189824,
703024861963264000,
702994545085181953,
702992013998886913,
702980741789933568,
702966208530915328,
702948706715303936,
702948478469672964,
702905247522541568,
702894605189169152,
702880956408074240,
702859076170964992,
702705972033282048,
702705956149452800,
702697172760809472,
702672461544861696,
702644464175730688,
702644007726403584,
702613592663834624,
702610995638878210,
702601617045135365,
702584944799911938,
702583882449854464,
702556529518628864,
702555310867783680,
702533556451545088,
702533487363006464,
702532659591913472,
702532373280366592,
702509119849234432,
702335629309440001,
702332134049054720,
702316262521700352,
702315325338095616,
702314297771302912,
702302481980768256,
702302446996070400,
702300130653949952,
702279229489201153,
702275371803217921,
702266074130210816,
702239410444697600,
702223430863683584,isis
702192526900461568,
702178924709748736,
702146723209203712,
701997422642274308,
701995429194366980,
701979453740621825,
701964208833867777,
701960775993262080,
701953407620243456,
701947364970463232,
701947297475784704,
701947263673901056,
701945755934793728,
701944348418646016,
701901792469250048,
701852370322464773,
701805307782176768,
701797523959066624,
701781984411041792,
701646675639578624,
701646042962341888,
701604732100616192,
701572366057369601,
701564339573030913,
701542154921848832,
701525111350759424,
701520783672270848,
701516890334752768,
701513443476643840,
701504200878886912,
701482903612428289,
701470544495939584,
701456187284324353,
701443074468085760,
701251885504864256,
701230985644527616,
701188209808637956,
701184426584240128,
701181212191236098,
701180627131965441,
701164753746530304,
701133026974113793,
701132196770410496,
701130490485612548,
701129571555483653,
701128893898563589,
701127039345147904,
701116800256372737,
701101795570032642,
701101574647627776,guns
701100172659576832,
701089264805814273,
701089146639613952,
701065098442514432,
701064527459307522,
701057352489807873,
701042039887163393,
701037631170330625,
701037490908610560,
701017988082884608,
701016932921778176,
701016755511103488,
701014035437789184,
701012032192118788,
701011794006056961,
701011257311293440,
700909745540968449,
700906717425463297,
700886142904696832,
700877836622524416,
700876478733418496,
700873385283293186,
700840282275897344,
700827080812986372,guns
700819971723698177,religion
700804944320995330,
700796048550158336,
700786873476644865,
700775262234025984,
700768768209903617,
700753367174397954,
700725141672689666,
700709709918023680,
700708599572500480,
700708248525996032,
700707893633355777,
700705216845500416,
700702381332365313,
700677515434590208,
700520183257911298,
700485220177293312,guns
700475803230801920,
700448196548435968,
700418638747140096,
700367241909510144,
700355608176939008,
700338496708325376,
700310769729056768,
700169083690553344,
700153187223912448,
700152962274959361,
700144579027345408,
700141210061692928,student
700136752103747584,
700117334544019456,
700107252716453888,
700096173886042112,
700058448063569920,
700017119572946946,
700001839627005952,
699992926861062145,
699983542772723712,
699811685444390912,
699776435557265408,
699756715965861888,
699751126418264064,
699721021734031360,
699682207913406465,
699648559340220417,
699644468606210048,
699644317669978119,
699623290592215041,
699620395113181184,
699578432171081728,
699432733227900928,
699415741888499712,
699405411716190208,
699331376064151552,
699308619486130176,
699282633096851457,
699268208533045249,
699086751093030912,
699077348541345793,
699054686553243648,
699043163583819777,
698990198600806400,
698977382166872064,
698974747330269184,
698970245961228288,
698964662910455808,
698911447640887296,
698730776163172352,
698722620456484864,
698719252912549888,
698718351766523904,
698717051645530117,
698715460347568129,
698714234570567681,
698710618216513537,immig
698708197884833792,
698702843700711426,
698702660665380864,
698701845158612992,
698700219823878144,
698698113566040065,
698696805005942784,
698694489506971650,
698692362483142656,
698688184612429824,
698685008639324160,
698682989543301121,
698645281429196801,
698594982186209280,
698580677747322880,
698559262650458112,
698547692159574016,
698519511301947392,
698306908852097025,
698300060451274752,
698291405735772160,
698286930048507906,
698277496932933632,
698260277113049089,religion
698229654159753216,
698228861646020612,
698213556869844993,
698190579910443009,
698179810338672640,
697987239293227009,
697942327051083776,
697936528471883776,
697887828353675264,
697876950489108482,
697818689001943040,
697808671884050433,
697805884064305152,
697616795880935424,
697585265263702016,
697565633131597824,
697538231328448513,
697524882897313796,
697515957259005952,
697503854502506502,
697502953209516032,
697500517333909504,guns
697489715738583040,
697459983877853186,
697454600933269504,
697446892054179841,
697272692223975424,
697272509280944128,
697272365470912512,
697272321778806788,
697205854022402048,
697201285297213440,
697194020225818624,
697191166064922624,
697178720940007426,
697176003005669376,
697167100553601024,
697164940138958848,
697120602608529410,
697119618989584385,
697116521760432128,
697109468694384641,
697103309778378753,
697098323556225026,
697080358475599872,
697062113035096064,
697058530143182849,
697054630967115776,
697053567589490688,
697048156102479872,
697027174067527681,
696897160281878529,
696869135767117825,
696840569994108928,
696831907619799040,
696822446431825920,
696801759260471296,
696777798250270720,
696772122916626432,
696760836011003905,
696755415682576384,
696751901996548096,
696730165473341440,
696726857908121600,
696723801485094913,
696680546408091648,
696552159999971328,
696552091037208577,
696504954035437568,
696455229039099905,
696444714179031040,
696406938897248258,
696401630942482432,
696393814202785792,
696385236221952000,
696370318940614656,
696331555149582337,
696308354797273088,
696184213201149952,abort
696177834939674624,
696177121144807424,
696169039865839616,
696166195284832256,
696164860405686275,
696159404886872064,
696153424010858496,
696153132963917825,
696152632994439168,
696147079148781568,
696137070285320192,
696136119428247555,
696132603758436352,
696107775798038528,
696083826032930816,
696056960685379584,
696044563530719233,
696043881205538816,
696031280404766726,
696030762223722496,
696030689658073088,
696021182236270592,
696006015968477184,
695982578583515136,
695819482380398593,
695813826898317312,
695768902937268224,
695729216097296384,
695702661769854976,
695658656621326337,
695656005712142337,
695610644813344769,
695597243609387008,
695456728649850881,
695451817535123456,
695421715585695744,
695419285397643264,
695378168790650881,
695361910728839168,
695301327107141632,
695290935954038784,
695286936693530624,
695263697812484097,
695099594254856192,
695092793195126784,
695079079804928000,
694996418449268737,
694933842541592576,
694928062685790208,
694900001361825792,
694736417319157760,
694724563763093505,
694674064154071040,
694672572521250816,
694662834693742592,
694648985647190016,
