705486546644774912,
705424888945836032,
705420338985897984,
705413209365323776,
705399128180789248,
705398891110334465,
705397628276707328,
705396750178263041,
705362027901009921,
705358901349388289,
705357122859614209,
705354682886201348,
705352657234481152,
705235874632638464,
705234524012224512,
705230846249324544,
705229104426176514,
705227593205878784,
705213112463577088,
705179512254951424,
705174403164860416,
705174362530430976,
705173204948656129,aca
705170546003218432,
705149907183738880,
705148300064907265,
705119106052308992,
705102512718782465,
705094976376541184,
705093158191951872,
705088689295245312,
705006030841720832,
705005540326383616,
705005491949314048,
705005396818305024,
705003756543410176,
704895509274693632,
704880376892813312,
704846146657722368,
704834185471598592,
704834141565657088,
704834059915104256,
704818842153971712,
704792956507709440,
704769025000263682,
704756216157839360,
704756047219654656,
704751567094812672,
704751393991737345,
704746766097379328,
704746706458509313,
704626119836901376,
704482268765622272,
704481336682266624,
704466049912143872,
704440884029493248,
704438057202819072,
704392435829493764,
704379918222696449,
704342660933427201,
704339457974132736,
704332561296855040,
704324651384762368,
704312346706124800,
704285794643668992,
704284013461180416,
704111284095225856,
704100078743625729,
704064261413273601,
704062727082385409,
704026393865265156,
704023054813433856,
704019808363352069,immig
704014599708876800,
704002523980558336,
704001490759725058,
704000708236996608,
704000092840325120,
703996959544250373,
703984812105793536,
703976101073309697,
703974892237135873,
703927132339216384,
703923471391264768,
703917643930210304,
703915198864887810,
703904675289042945,
703901249691901953,
703900742961270784,
703896507465015296,
703896353416617984,
703895967439970306,
703894673086095362,
703888318245773312,
703777173296046080,student
703764924288409600,
703715567765737472,
703711236865720320,
703691273455034369,
703628555658264576,
703612722991075328,
703611696233852929,
703607992424345602,
703601762876305409,
703600613897023488,
703598661419167744,
703596766801756162,
703588070776385536,
703567344212160512,
703562075616849920,
703446072216014848,
703444081251254272,
703442830211964928,
703416483653652481,
703401239266996225,
703332298821775360,
703326546686115840,
703325481265815553,
703321647701307392,
703257866820415488,
703252552641478656,
703252241487036417,
703251956198875138,
703250152744550400,
703230455546404864,
703218582310641667,
703217073724399616,
703195408747491328,
703195301780172800,
703195229181100032,
703195045151682560,
703194690498088961,
703194213752528896,
703121943944237056,
703121060430901248,
703120811918385153,
703111149764489216,
703110934869336065,
703110347356409856,
703109705900535808,
703099408271822849,
703095453496188929,
703092155577831424,
702980499388669953,
702953023736250369,
702930575083106304,
702913398154125312,
702911293813080065,
702897056181055493,
702896239520645121,
702894623761498112,
702891487776866306,
702887030892658688,
702833969537142788,
702706412980453380,
702698194115944448,
702687277189873664,
702685373420474369,
702680874752540672,
702680558057422849,
702680136513155072,
702679818194841600,
702679486496706564,
702671227048075264,
702668337671708677,
702662052079390721,
702661309532409861,
702641468398292994,
702640425623003136,
702635699594469377,
702632760368885761,
702632410341576704,
702608081314816000,
702561529447763968,
702560558269202433,
702542084776001537,
702539414224936960,
702526610646429696,
702525836948336641,
702519153446400000,
702484363695370241,
702378896621236224,
702367612232142848,
702312059690622976,
702311980732813314,
702311041762332672,
702310109100126208,
702310025235042304,
702308297886400513,
702270277560852480,
702268900562448384,
702194423048699905,
702180291448680448,
702178985430503424,
702172874258264064,
702172591813857280,
702158475091021828,
702157754283130884,
702155553485619200,
702155147695284224,
702149896325890048,
702147760926011393,
702141081027104769,
702140146343280640,immig
701999802033111040,
701977550315098113,
701967889457229828,
701957484328583168,
701956476571512832,
701954385404760064,
701945579333513216,
701944029315923968,
701943239054532608,
701941907052634112,
701941803327426560,
701940652339122176,
701929835132641282,
701924334621716480,
701876939095543808,
701875717504536576,
701872910764343296,
701871659150548993,
701870081827966976,
701868541545295872,
701842514760724480,
701801713385115648,
701781556151517184,
701780921163259908,
701779181986680832,
701763900333649920,
701763676378796033,
701762526158061568,
701750410621497345,
701746070162792448,
701743902093504512,
701558980682891266,
701556580916060160,
701480395909496834,
701480269975523328,
701437415047700482,
701435508283588608,
701374019644366848,
701369894479273984,
701363192669331456,
701269540844527616,
701240216745603073,
701196121759068160,
701162206914879490,
701098843635580928,
701089616825159680,immig
701084443889381377,
701082607782592514,
701078699118989312,
701066624800059393,
701063872615096320,
701063288193421312,
701063078071418884,
701062516911251456,
701045567783219201,
701044871587454976,immig
701044380476375040,
701044235764502528,
701043432354095108,
701033286223572992,
701033104605999104,
700799986104029184,
700799329620140033,
700796528844103680,isis
700795257181437954,
700795170023825408,isis
700787183872057344,
700784408870182913,
700784179076853761,
700779489907892225,aca
700779318260195330,
700779226715316224,
700779139985440769,
700779018405150722,aca
700755931420823553,
700754883125886976,
700562845096804352,
700472856350691329,
700471960526987265,
700471348779352064,
700413494580084738,
700413065595113473,guns
700405212540854272,
700405081594703873,
700405020840165376,
700404921913335808,
700381146392195074,
700321698780991488,
700320270620454912,
700311461734850560,
700310777681592320,
700306531720499201,
700295391842058240,
700280013107523584,
700271935276634113,
700269643789955074,
700096775454138368,
699995449718153217,
699994606264586242,
699992347115982848,
699989532180135936,
699989306333650944,
699968804311470080,
699966633918525441,
699966498819940353,
699913243251339265,
699909634279268352,
699902050059055104,
699805136038846464,
699802531992629248,
699801607177945088,
699794784509108224,
699793608963198978,
699791469532594177,
699733970158800898,
699728584575946754,
699702258792034304,
699659811420553217,
699654401481449472,
699573221633425408,
699554325622886400,
699546805143523328,
699447731606130688,
699441442041815040,
699341413448871936,
699328126631870465,
699284455282884612,
699283248506105856,
699283203027292161,
699232824990285824,
699230466130513921,
699207531118383105,
699187712553807872,
698990680719360000,aca
698977598844637185,
698976776115130369,
698973988891009024,
698921597466472448,
698882145297764353,
698882048069652480,
698854046447333376,
698853277706784772,
698837314894766080,
698758514559340544,
698755140602499073,
698752909236969472,
698751641873444864,
698742963447451648,
698740358688194560,
698739578002403328,
698677500491075585,
698661220258357248,
698660826463539201,
698658112031604736,
698636369229385728,
698634582120333314,
698588558089707520,
698588112994353152,
698565809128472576,
698565437844488192,
698557746229211136,
698557683838947329,
698557567254056960,
698552709281116160,
698551938531590145,
698549889316294663,
698549517663260673,
698549401082527744,
698548066643800064,
698546735652716545,
698546455309611009,
698526221525610496,
698523060350140416,
698522430847983616,
698370366369038336,
698338315205013504,
698336821349117952,
698334356079833088,
698303565232623616,immig
698283521245319168,
698263859753316352,
698260813866471424,
698259611833520129,
698254119631507457,
698242702194954240,
698231571594276866,
698219929762398209,
698210543467896832,
698210486437937153,
698205519383646208,
698179564107886592,
698156678496305152,
698115252844634112,
697998702477242369,marriage
697996266345795585,
697985595554066437,
697949869961568256,
697944232997294080,
697922955007893506,
697919015688278016,
697882687923752961,
697869206893756416,
697825190282182656,
697815901190619136,
697807321167224832,
697800242553581570,
697785447771172864,
697613947655086080,student
697604044269953025,
697595370940006400,
697594507777482752,
697568064611561472,
697440600535203842,
697414064763510784,
697404736211959808,
697404578019598336,
697404309814800385,
697286805125726208,
697263333959995393,
697263254083489792,
697183070357753862,drugs
697182075045179392,aca
697173206663213057,
697099208415903744,
697077741640880129,
697065472425123840,
697062728582766592,
697051619427397633,
697050425195941888,
697033106608541697,
697031343272812544,
697029254584934400,
697027290820186112,
696908121327980545,
696881322858573826,
696821227739082757,
696782375863394304,
696781378596302848,
696764189268963328,
696764047010766848,iran
696763168178204672,
696734735578615808,
696733541313474566,immig
696732694135312386,
696669855416766467,
696665030549487616,
696514666843996160,
696463477104365568,
696447301783592961,
696428451977433088,
696424442717601792,
696370121154150400,
696346322735988736,
696329245866512384,
696328503428575232,
696322405002780676,
696285674689921024,
696285462839824384,
696285038644764673,
696284792845942785,
696283930069172224,
696283485741383680,iran
696281532974157824,
696281114269376512,
696279000755347457,
696278895952273408,
696278368296296448,
696277390650171392,
696218684856074240,
696218405825810432,
696217877679108096,
696124722321481728,
696106303438090240,
696085979560591360,
696061839554318336,
696056207824580608,
696048400081555456,
696030020372930560,
696025012424306690,
695989902031331333,drugs
695981303460712448,
695979656617578496,
695820186713264128,
695817078884929536,
